0	-nan	-nan	-nan	
12.8502	3.72957	0.261527	-0.642644	
12.8602	3.73239	0.262469	-0.644015	
12.8702	3.73532	0.263045	-0.64526	
12.8802	3.73849	0.262316	-0.646147	
12.8902	3.742	0.260352	-0.64665	
12.9002	3.74583	0.257156	-0.646789	
12.9102	3.74992	0.252714	-0.646572	
12.9202	3.75418	0.24695	-0.645984	
12.9302	3.75807	0.244958	-0.647828	
12.9402	3.76182	0.245225	-0.650259	
12.9502	3.76488	0.248469	-0.653534	
12.9602	3.76703	0.255692	-0.658419	
12.9702	3.76928	0.261704	-0.663218	
12.9802	3.77163	0.266436	-0.667881	
12.9902	3.77413	0.269879	-0.672355	
13.0002	3.77687	0.272071	-0.676625	
13.0102	3.77988	0.273019	-0.680699	
13.0202	3.78317	0.272722	-0.684581	
13.0302	3.78668	0.271071	-0.688293	
13.0402	3.79044	0.268101	-0.691844	
13.0502	3.79403	0.265406	-0.69527	
13.0602	3.79752	0.265134	-0.698164	
13.0702	3.80116	0.265573	-0.700797	
13.0802	3.80489	0.265689	-0.703392	
13.0902	3.80873	0.265471	-0.70595	
13.1002	3.81269	0.26499	-0.70846	
13.1102	3.81675	0.264153	-0.710921	
13.1202	3.82094	0.262993	-0.713331	
13.1302	3.82521	0.261492	-0.715735	
13.1402	3.82952	0.259627	-0.718264	
13.1502	3.83382	0.257337	-0.720954	
13.1602	3.83812	0.254608	-0.72379	
13.1702	3.8424	0.251404	-0.726766	
13.1802	3.84667	0.247675	-0.729877	
13.1902	3.85092	0.243388	-0.733108	
13.2002	3.85443	0.240969	-0.735966	
13.2102	3.85676	0.242014	-0.738186	
13.2202	3.85885	0.242958	-0.740067	
13.2302	3.86064	0.243803	-0.741638	
13.2402	3.86212	0.244586	-0.743043	
13.2502	3.86357	0.24541	-0.744424	
13.2602	3.86587	0.246279	-0.745843	
13.2702	3.86819	0.246576	-0.747595	
13.2802	3.87029	0.247093	-0.749281	
13.2902	3.87227	0.247566	-0.750881	
13.3002	3.87422	0.247929	-0.752386	
13.3102	3.87624	0.24811	-0.753805	
13.3202	3.87823	0.248294	-0.755105	
13.3302	3.88034	0.248366	-0.7563	
13.3402	3.8825	0.248296	-0.757457	
13.3502	3.88467	0.248113	-0.758562	
13.3602	3.88682	0.247832	-0.759612	
13.3702	3.88895	0.24747	-0.76061	
13.3802	3.89101	0.247029	-0.761529	
13.3902	3.89314	0.246173	-0.762254	
13.4002	3.89504	0.245208	-0.762823	
13.4102	3.89662	0.244643	-0.763179	
13.4202	3.89894	0.244845	-0.763941	
13.4302	3.90173	0.245454	-0.764856	
13.4402	3.90468	0.246031	-0.765756	
13.4502	3.90761	0.246445	-0.766741	
13.4602	3.91064	0.247115	-0.76781	
13.4702	3.91369	0.247808	-0.768976	
13.4802	3.91679	0.248484	-0.770225	
13.4902	3.91997	0.249196	-0.771524	
13.5002	3.92316	0.24995	-0.772901	
13.5102	3.92634	0.250775	-0.774334	
13.5202	3.92947	0.251695	-0.77583	
13.5302	3.93256	0.252631	-0.777386	
13.5402	3.93564	0.25345	-0.779035	
13.5502	3.93859	0.254057	-0.780836	
13.5602	3.94157	0.254643	-0.782686	
13.5702	3.94463	0.255231	-0.784512	
13.5802	3.9477	0.255653	-0.786412	
13.5902	3.95084	0.255979	-0.788333	
13.6002	3.95394	0.256058	-0.79034	
13.6102	3.9572	0.256115	-0.792328	
13.6202	3.96067	0.256156	-0.794217	
13.6302	3.96433	0.256146	-0.796024	
13.6402	3.96811	0.25624	-0.797772	
13.6502	3.97186	0.256339	-0.799546	
13.6602	3.9756	0.256369	-0.801344	
13.6702	3.97934	0.256316	-0.803163	
13.6802	3.98309	0.256111	-0.805027	
13.6902	3.98689	0.255794	-0.806958	
13.7002	3.99073	0.25534	-0.80896	
13.7102	3.99463	0.254696	-0.810991	
13.7202	3.99861	0.253839	-0.812967	
13.7302	4.00267	0.252751	-0.814873	
13.7402	4.00682	0.251404	-0.816703	
13.7502	4.01105	0.249769	-0.818451	
13.7602	4.01538	0.247819	-0.820112	
13.7702	4.0198	0.245521	-0.821684	
13.7802	4.02432	0.242849	-0.823162	
13.7902	4.02816	0.24232	-0.824394	
13.8002	4.03155	0.242308	-0.825662	
13.8102	4.03459	0.242209	-0.826969	
13.8202	4.03766	0.242102	-0.828324	
13.8302	4.04075	0.241946	-0.829595	
13.8402	4.04393	0.241582	-0.830807	
13.8502	4.04685	0.241726	-0.831931	
13.8602	4.04974	0.241871	-0.832961	
13.8702	4.05262	0.242006	-0.833908	
13.8802	4.05549	0.242157	-0.83477	
13.8902	4.05834	0.242337	-0.835548	
13.9002	4.06117	0.242554	-0.836239	
13.9102	4.06394	0.242786	-0.836966	
13.9202	4.0665	0.243095	-0.837683	
13.9302	4.06884	0.243426	-0.838329	
13.9402	4.07125	0.243625	-0.839182	
13.9502	4.07357	0.243739	-0.840113	
13.9602	4.07574	0.243775	-0.841164	
13.9702	4.07785	0.243698	-0.84242	
13.9802	4.0799	0.243509	-0.843808	
13.9902	4.08187	0.243234	-0.845235	
14.0002	4.08374	0.24289	-0.846681	
14.0102	4.08542	0.242449	-0.848116	
14.0202	4.08683	0.24189	-0.849517	
14.0302	4.08795	0.241223	-0.850901	
14.0402	4.08865	0.240471	-0.85231	
14.0502	4.08896	0.239692	-0.853666	
14.0602	4.0889	0.238926	-0.854936	
14.0702	4.08926	0.238706	-0.856162	
14.0802	4.09099	0.239387	-0.857792	
14.0902	4.09334	0.24004	-0.859498	
14.1002	4.09605	0.240603	-0.861205	
14.1102	4.09897	0.241136	-0.862902	
14.1202	4.10203	0.241677	-0.864588	
14.1302	4.10518	0.24224	-0.866266	
14.1402	4.10838	0.24285	-0.867918	
14.1502	4.11162	0.243525	-0.869527	
14.1602	4.11491	0.244257	-0.871083	
14.1702	4.11819	0.244555	-0.872557	
14.1802	4.12147	0.243451	-0.873644	
14.1902	4.1248	0.240937	-0.874364	
14.2002	4.12798	0.241489	-0.877009	
14.2102	4.1312	0.243916	-0.880003	
14.2202	4.1344	0.245633	-0.882891	
14.2302	4.13775	0.246902	-0.885544	
14.2402	4.14113	0.247931	-0.888007	
14.2502	4.14455	0.2488	-0.890354	
14.2602	4.14769	0.249985	-0.892694	
14.2702	4.15077	0.251412	-0.89483	
14.2802	4.1539	0.252788	-0.896776	
14.2902	4.1571	0.254066	-0.898633	
14.3002	4.16035	0.255215	-0.900476	
14.3102	4.16367	0.256196	-0.902327	
14.3202	4.16706	0.256994	-0.904196	
14.3302	4.17052	0.257583	-0.90609	
14.3402	4.17407	0.257944	-0.90802	
14.3502	4.1777	0.25805	-0.909992	
14.3602	4.1814	0.25789	-0.912016	
14.3702	4.18518	0.257434	-0.914095	
14.3802	4.18903	0.256653	-0.916244	
14.3902	4.19292	0.255514	-0.918532	
14.4002	4.19683	0.253989	-0.920984	
14.4102	4.20041	0.253314	-0.923541	
14.4202	4.20359	0.253021	-0.925877	
14.4302	4.20644	0.253455	-0.927711	
14.4402	4.20925	0.254045	-0.929165	
14.4502	4.21115	0.255323	-0.929293	
14.4602	4.21257	0.256578	-0.928806	
14.4702	4.21387	0.257016	-0.928403	
14.4802	4.21515	0.258015	-0.928481	
14.4902	4.21663	0.258455	-0.928476	
14.5002	4.21778	0.259208	-0.928425	
14.5102	4.21876	0.25992	-0.928227	
14.5202	4.21961	0.260574	-0.927904	
14.5302	4.22067	0.261646	-0.928405	
14.5402	4.22239	0.262678	-0.930186	
14.5502	4.22434	0.263207	-0.931932	
14.5602	4.2264	0.263616	-0.933393	
14.5702	4.22861	0.263854	-0.934699	
14.5802	4.23088	0.263969	-0.935922	
14.5902	4.23294	0.264244	-0.936861	
14.6002	4.23473	0.26514	-0.937596	
14.6102	4.23638	0.266134	-0.938218	
14.6202	4.23809	0.266324	-0.938906	
14.6302	4.23994	0.265574	-0.939569	
14.6402	4.2415	0.266056	-0.940765	
14.6502	4.24414	0.267241	-0.94208	
14.6602	4.24793	0.267664	-0.943313	
14.6702	4.25176	0.267016	-0.944535	
14.6802	4.25588	0.266579	-0.945508	
14.6902	4.26018	0.266144	-0.946426	
14.7002	4.26444	0.26582	-0.947415	
14.7102	4.26855	0.265602	-0.948515	
14.7202	4.27249	0.265519	-0.949728	
14.7302	4.27628	0.265607	-0.951042	
14.7402	4.27991	0.265887	-0.952437	
14.7502	4.28338	0.266375	-0.953913	
14.7602	4.28669	0.267085	-0.955456	
14.7702	4.28982	0.268036	-0.957065	
14.7802	4.29277	0.269235	-0.95873	
14.7902	4.29558	0.270657	-0.960464	
14.8002	4.29836	0.272139	-0.962273	
14.8102	4.30104	0.27376	-0.964115	
14.8202	4.30361	0.275538	-0.966004	
14.8302	4.30609	0.277442	-0.967946	
14.8402	4.3085	0.279458	-0.96994	
14.8502	4.31082	0.281568	-0.971988	
14.8602	4.31307	0.283756	-0.974089	
14.8702	4.31526	0.286003	-0.976247	
14.8802	4.3174	0.288296	-0.978464	
14.8902	4.31947	0.29064	-0.980745	
14.9002	4.32148	0.29302	-0.983095	
14.9102	4.32345	0.295416	-0.985501	
14.9202	4.3254	0.29781	-0.987912	
14.9302	4.32733	0.300182	-0.990301	
14.9402	4.3293	0.302305	-0.992627	
14.9502	4.33131	0.303564	-0.994742	
14.9602	4.33336	0.304847	-0.996956	
14.9702	4.33522	0.307057	-0.999852	
14.9802	4.33692	0.308481	-1.00296	
14.9902	4.33887	0.309291	-1.00589	
15.0002	4.34117	0.309665	-1.0086	
15.0102	4.34395	0.309705	-1.01105	
15.0202	4.3468	0.308466	-1.01356	
15.0302	4.34942	0.305916	-1.01647	
15.0402	4.35301	0.305433	-1.0184	
15.0502	4.35722	0.305028	-1.0201	
15.0602	4.36171	0.303926	-1.02171	
15.0702	4.36639	0.302232	-1.02325	
15.0802	4.3712	0.300016	-1.02477	
15.0903	4.37617	0.29731	-1.0263	
15.1003	4.38128	0.29411	-1.02785	
15.1103	4.38655	0.290393	-1.02942	
15.1203	4.39195	0.286129	-1.031	
15.1303	4.39747	0.281283	-1.03258	
15.1403	4.40301	0.275575	-1.03404	
15.1503	4.40854	0.268832	-1.03544	
15.1603	4.41424	0.261778	-1.0372	
15.1703	4.41908	0.25828	-1.03835	
15.1803	4.42301	0.258665	-1.03936	
15.1903	4.42662	0.258894	-1.04024	
15.2003	4.43008	0.258233	-1.041	
15.2103	4.43293	0.257473	-1.04169	
15.2203	4.43573	0.255656	-1.04248	
15.2303	4.4386	0.252793	-1.0433	
15.2403	4.44153	0.24899	-1.04415	
15.2503	4.4443	0.245004	-1.04491	
15.2603	4.44621	0.245463	-1.04539	
15.2703	4.44806	0.247144	-1.04576	
15.2803	4.44971	0.247792	-1.04615	
15.2903	4.45124	0.247848	-1.04659	
15.3003	4.45304	0.248236	-1.0472	
15.3103	4.45536	0.249831	-1.04776	
15.3203	4.45759	0.250763	-1.04843	
15.3303	4.45994	0.251488	-1.04922	
15.3403	4.46244	0.252173	-1.05012	
15.3503	4.4651	0.252863	-1.05114	
15.3603	4.46789	0.253585	-1.05229	
15.3703	4.4708	0.254346	-1.05356	
15.3803	4.47389	0.255133	-1.05494	
15.3903	4.4771	0.255971	-1.05633	
15.4003	4.48044	0.256897	-1.05764	
15.4103	4.48388	0.257844	-1.05891	
15.4203	4.48738	0.25875	-1.06018	
15.4303	4.49095	0.259726	-1.06142	
15.4403	4.49463	0.260726	-1.06261	
15.4503	4.4984	0.261831	-1.06368	
15.4603	4.50216	0.26305	-1.06465	
15.4703	4.5059	0.264404	-1.06551	
15.4803	4.50964	0.265865	-1.06628	
15.4903	4.51335	0.267314	-1.06698	
15.5003	4.51705	0.268163	-1.06764	
15.5103	4.52067	0.269607	-1.06834	
15.5203	4.52446	0.271298	-1.06898	
15.5303	4.52825	0.272862	-1.06963	
15.5403	4.53201	0.274325	-1.07032	
15.5503	4.53573	0.275701	-1.07105	
15.5603	4.53944	0.276964	-1.07181	
15.5703	4.54313	0.277999	-1.07262	
15.5803	4.54685	0.278937	-1.07361	
15.5903	4.55057	0.279718	-1.07469	
15.6003	4.55429	0.280326	-1.07589	
15.6103	4.558	0.280741	-1.07721	
15.6203	4.5617	0.280943	-1.07867	
15.6303	4.5654	0.280905	-1.08029	
15.6403	4.5691	0.280567	-1.08209	
15.6503	4.57279	0.279933	-1.08407	
15.6603	4.57648	0.278977	-1.08624	
15.6703	4.58015	0.277681	-1.08861	
15.6803	4.58382	0.276005	-1.09118	
15.6903	4.58751	0.273901	-1.09389	
15.7003	4.59125	0.271319	-1.0967	
15.7103	4.59504	0.268212	-1.09958	
15.7203	4.59887	0.264538	-1.1025	
15.7303	4.60275	0.26026	-1.10546	
15.7403	4.60665	0.255348	-1.10844	
15.7503	4.61035	0.250606	-1.11137	
15.7603	4.61258	0.25032	-1.11329	
15.7703	4.61443	0.251009	-1.1147	
15.7803	4.61622	0.251555	-1.11601	
15.7903	4.61795	0.251977	-1.11721	
15.8003	4.61959	0.252321	-1.11829	
15.8103	4.62114	0.252501	-1.11927	
15.8203	4.62308	0.250969	-1.12037	
15.8303	4.62499	0.250764	-1.12134	
15.8403	4.62761	0.250358	-1.12134	
15.8503	4.63039	0.250328	-1.12113	
15.8603	4.63321	0.250314	-1.12103	
15.8703	4.63607	0.250187	-1.12117	
15.8803	4.639	0.250119	-1.12153	
15.8903	4.642	0.250227	-1.12203	
15.9003	4.64502	0.250553	-1.12268	
15.9103	4.64798	0.251073	-1.12348	
15.9203	4.6508	0.251371	-1.12445	
15.9303	4.65361	0.251293	-1.1256	
15.9403	4.65636	0.251152	-1.12697	
15.9503	4.65899	0.25097	-1.12851	
15.9603	4.66155	0.250786	-1.13019	
15.9703	4.66406	0.250468	-1.13196	
15.9803	4.66647	0.250361	-1.13388	
15.9903	4.66879	0.250228	-1.1359	
16.0003	4.67101	0.25007	-1.13804	
16.0103	4.67316	0.249975	-1.14024	
16.0203	4.67526	0.249987	-1.14247	
16.0303	4.67731	0.250058	-1.14474	
16.0403	4.67929	0.250005	-1.14712	
16.0503	4.681	0.249125	-1.14963	
16.0603	4.68274	0.249286	-1.15225	
16.0703	4.68451	0.249633	-1.15485	
16.0803	4.6863	0.250098	-1.15744	
16.0903	4.6882	0.250853	-1.15996	
16.1003	4.69039	0.251965	-1.16227	
16.1103	4.69283	0.253312	-1.16441	
16.1203	4.69537	0.254776	-1.16648	
16.1303	4.69788	0.256263	-1.16856	
16.1403	4.70036	0.257751	-1.17062	
16.1503	4.70284	0.259217	-1.17268	
16.1603	4.70532	0.260662	-1.17473	
16.1703	4.7078	0.262066	-1.17677	
16.1803	4.7103	0.263402	-1.1788	
16.1903	4.71276	0.264424	-1.18083	
16.2003	4.71526	0.264952	-1.18293	
16.2103	4.71807	0.265491	-1.18502	
16.2203	4.72107	0.265938	-1.18707	
16.2303	4.72416	0.266137	-1.18915	
16.2403	4.72737	0.266094	-1.19127	
16.2503	4.7307	0.265814	-1.19343	
16.2603	4.73415	0.265231	-1.19559	
16.2703	4.73775	0.264348	-1.19768	
16.2803	4.7415	0.263139	-1.1997	
16.2903	4.74539	0.26156	-1.20165	
16.3003	4.74944	0.259575	-1.20351	
16.3103	4.75364	0.257154	-1.2053	
16.3203	4.75799	0.254267	-1.20702	
16.3303	4.76247	0.25087	-1.20866	
16.3403	4.76707	0.246931	-1.21025	
16.3503	4.77179	0.242416	-1.21178	
16.3603	4.77578	0.239837	-1.21332	
16.3703	4.77834	0.240961	-1.2146	
16.3803	4.78057	0.241963	-1.21564	
16.3903	4.78282	0.241976	-1.21661	
16.4003	4.78515	0.240914	-1.2175	
16.4103	4.788	0.239652	-1.2186	
16.4203	4.79114	0.23797	-1.21962	
16.4303	4.79444	0.235514	-1.22059	
16.4403	4.79784	0.232198	-1.22153	
16.4503	4.80132	0.227994	-1.22243	
16.4603	4.80484	0.222875	-1.22329	
16.4703	4.8072	0.221893	-1.22466	
16.4803	4.80911	0.221774	-1.22604	
16.4903	4.81079	0.221515	-1.22734	
16.5003	4.81226	0.221176	-1.22858	
16.5103	4.81357	0.220407	-1.22957	
16.5203	4.81487	0.218855	-1.23056	
16.5303	4.8162	0.216248	-1.23171	
16.5403	4.81723	0.213746	-1.23308	
16.5503	4.81804	0.211675	-1.23449	
16.5603	4.81837	0.210928	-1.23548	
16.5703	4.81766	0.213003	-1.23691	
16.5803	4.81708	0.216789	-1.23847	
16.5903	4.8166	0.223001	-1.24008	
16.6003	4.81602	0.228803	-1.24148	
16.6103	4.81566	0.232989	-1.24288	
16.6203	4.81554	0.235651	-1.24427	
16.6303	4.81576	0.236955	-1.24571	
16.6403	4.81623	0.236946	-1.24703	
16.6503	4.81752	0.237968	-1.24878	
16.6603	4.81951	0.239488	-1.25039	
16.6703	4.82203	0.241223	-1.25184	
16.6803	4.82477	0.242941	-1.25329	
16.6903	4.82763	0.244698	-1.25468	
16.7003	4.83051	0.246558	-1.25599	
16.7103	4.83298	0.249377	-1.25747	
16.7203	4.83391	0.257088	-1.25911	
16.7303	4.83474	0.264419	-1.26045	
16.7403	4.83565	0.27036	-1.26167	
16.7503	4.83665	0.274915	-1.26278	
16.7603	4.83773	0.278058	-1.2638	
16.7703	4.83893	0.279795	-1.26474	
16.7803	4.84026	0.280146	-1.26557	
16.7903	4.84169	0.279076	-1.26632	
16.8003	4.84383	0.280037	-1.26745	
16.8103	4.84643	0.282152	-1.2684	
16.8203	4.84909	0.28414	-1.26941	
16.8303	4.85178	0.285912	-1.2705	
16.8403	4.85459	0.286705	-1.27092	
16.8503	4.85759	0.286994	-1.27164	
16.8603	4.86065	0.287216	-1.27324	
16.8703	4.86378	0.287349	-1.27534	
16.8803	4.86698	0.287253	-1.27758	
16.8903	4.87027	0.286891	-1.27998	
16.9003	4.87363	0.286246	-1.28255	
16.9103	4.87705	0.285295	-1.28528	
16.9203	4.88054	0.284006	-1.2882	
16.9303	4.8841	0.282352	-1.29129	
16.9403	4.88775	0.280309	-1.29457	
16.9503	4.89141	0.277815	-1.29802	
16.9603	4.89506	0.274828	-1.30166	
16.9703	4.89869	0.271316	-1.3055	
16.9803	4.90227	0.267245	-1.30951	
16.9903	4.90581	0.262573	-1.3137	
17.0003	4.9093	0.257259	-1.31803	
17.0103	4.91265	0.252198	-1.32222	
17.0203	4.91508	0.252325	-1.32517	
17.0303	4.91705	0.25338	-1.3275	
17.0403	4.91882	0.254184	-1.32941	
17.0503	4.9203	0.25483	-1.33098	
17.0603	4.92147	0.255375	-1.3324	
17.0703	4.92298	0.255735	-1.33378	
17.0803	4.92462	0.255911	-1.3351	
17.0903	4.92633	0.256001	-1.33628	
17.1003	4.92811	0.255896	-1.33756	
17.1103	4.92992	0.255697	-1.3388	
17.1203	4.93158	0.254802	-1.34014	
17.1303	4.93295	0.252891	-1.34169	
17.1403	4.93449	0.252204	-1.34266	
17.1503	4.93606	0.252694	-1.34298	
17.1603	4.93748	0.252583	-1.34302	
17.1703	4.93878	0.252014	-1.34282	
17.1803	4.93981	0.250427	-1.34257	
17.1903	4.94051	0.247752	-1.34233	
17.2003	4.94086	0.244022	-1.34212	
17.2103	4.94087	0.23926	-1.34187	
17.2203	4.94054	0.233508	-1.34159	
17.2303	4.94043	0.229131	-1.3406	
17.2403	4.93993	0.228383	-1.33885	
17.2503	4.93913	0.228397	-1.3365	
17.2603	4.9381	0.228384	-1.33402	
17.2703	4.93773	0.229963	-1.3333	
17.2803	4.93814	0.232532	-1.33435	
17.2903	4.93827	0.23435	-1.3362	
17.3003	4.93895	0.236754	-1.33827	
17.3103	4.94087	0.24404	-1.33889	
17.3203	4.94289	0.250913	-1.33938	
17.3303	4.94484	0.25642	-1.33995	
17.3403	4.94627	0.260144	-1.34077	
17.3503	4.94705	0.262177	-1.34188	
17.3603	4.94756	0.262754	-1.34321	
17.3703	4.94788	0.261904	-1.34474	
17.3803	4.94797	0.259657	-1.34666	
17.3903	4.94855	0.258804	-1.34934	
17.4003	4.94954	0.258753	-1.3524	
17.4103	4.95083	0.258878	-1.35543	
17.4203	4.95238	0.258997	-1.35834	
17.4303	4.95421	0.259136	-1.36109	
17.4403	4.95634	0.259288	-1.36368	
17.4503	4.95878	0.259438	-1.36609	
17.4603	4.96153	0.259565	-1.3683	
17.4703	4.96462	0.25964	-1.37035	
17.4803	4.96798	0.259603	-1.37229	
17.4903	4.97147	0.259326	-1.37423	
17.5003	4.97508	0.258768	-1.37618	
17.5103	4.97882	0.257905	-1.37814	
17.5203	4.9827	0.256705	-1.38012	
17.5303	4.98672	0.255141	-1.38208	
17.5403	4.99088	0.253184	-1.38397	
17.5503	4.99518	0.250793	-1.38577	
17.5603	4.99962	0.247937	-1.38749	
17.5703	5.00419	0.244587	-1.38912	
17.5803	5.00888	0.240698	-1.39066	
17.5903	5.01368	0.236235	-1.39213	
17.6003	5.01856	0.231163	-1.39351	
17.6103	5.02349	0.225439	-1.39482	
17.6203	5.02847	0.219036	-1.39605	
17.6303	5.03342	0.211894	-1.3972	
17.6403	5.03832	0.20397	-1.39826	
17.6503	5.0431	0.195221	-1.39923	
17.6603	5.04776	0.185439	-1.40014	
17.6703	5.05193	0.174937	-1.40094	
17.6803	5.05564	0.163469	-1.40175	
17.6903	5.05911	0.153243	-1.40248	
17.7003	5.06332	0.149629	-1.40289	
17.7103	5.06759	0.145564	-1.40322	
17.7203	5.07186	0.140677	-1.40344	
17.7303	5.07602	0.134429	-1.4036	
17.7403	5.08003	0.126736	-1.40372	
17.7503	5.08403	0.118398	-1.40371	
17.7603	5.0884	0.113042	-1.40331	
17.7703	5.09152	0.110262	-1.40268	
17.7803	5.09377	0.108422	-1.40201	
17.7903	5.09566	0.106015	-1.40129	
17.8003	5.09745	0.102295	-1.40057	
17.8103	5.09918	0.0971906	-1.39985	
17.8203	5.10085	0.0907087	-1.39913	
17.8303	5.10244	0.0828569	-1.3984	
17.8403	5.10293	0.0760811	-1.39749	
17.8503	5.10161	0.0720366	-1.39644	
17.8603	5.09991	0.0685166	-1.39536	
17.8703	5.0981	0.0651127	-1.39424	
17.8803	5.09621	0.0617315	-1.39307	
17.8903	5.09423	0.0583645	-1.39185	
17.9003	5.09217	0.0550152	-1.39057	
17.9103	5.09003	0.0516873	-1.38923	
17.9203	5.0878	0.0483816	-1.38784	
17.9303	5.08548	0.0450976	-1.38639	
17.9403	5.08304	0.0418329	-1.38488	
17.9503	5.08086	0.0394865	-1.38328	
17.9603	5.07784	0.0402488	-1.37863	
17.9703	5.07229	0.0444609	-1.37097	
17.9803	5.06654	0.0511022	-1.36255	
17.9903	5.06124	0.0581929	-1.35395	
18.0003	5.05604	0.063559	-1.34477	
18.0103	5.05098	0.0669193	-1.33483	
18.0203	5.04602	0.0682288	-1.32392	
18.0303	5.04106	0.0676275	-1.31185	
18.0403	5.03598	0.0660073	-1.29917	
18.0503	5.03076	0.0638704	-1.28643	
18.0603	5.02546	0.0611639	-1.27369	
18.0703	5.01899	0.0591762	-1.26254	
18.0803	5.01255	0.0640412	-1.2571	
18.0903	5.01155	0.114692	-1.24427	
18.1003	5.01068	0.16514	-1.2272	
18.1103	5.00987	0.214879	-1.2102	
18.1203	5.0092	0.26397	-1.19365	
18.1303	5.00865	0.312352	-1.17753	
18.1403	5.00823	0.359972	-1.16186	
18.1503	5.00791	0.406787	-1.14664	
18.1603	5.0077	0.45276	-1.13186	
18.1703	5.0076	0.497857	-1.11754	
18.1803	5.00761	0.542047	-1.10369	
18.1903	5.00773	0.585301	-1.0903	
18.2003	5.00796	0.627592	-1.07741	
18.2103	5.00831	0.668891	-1.065	
18.2203	5.00878	0.70917	-1.05311	
18.2303	5.00938	0.748403	-1.04173	
18.2403	5.0101	0.78656	-1.03089	
18.2503	5.01097	0.823612	-1.02059	
18.2603	5.01197	0.859529	-1.01085	
18.2703	5.01312	0.89428	-1.00168	
18.2803	5.01441	0.927835	-0.993086	
18.2903	5.01585	0.960162	-0.985082	
18.3003	5.01743	0.991229	-0.977676	
18.3103	5.01916	1.021	-0.970874	
18.3203	5.02103	1.04945	-0.964682	
18.3303	5.02305	1.07652	-0.959102	
18.3403	5.02523	1.1022	-0.954137	
18.3503	5.02757	1.12644	-0.949786	
18.3603	5.03006	1.14921	-0.946047	
18.3703	5.03272	1.17046	-0.942915	
18.3803	5.03555	1.19017	-0.940384	
18.3903	5.03852	1.20829	-0.938451	
18.4003	5.04164	1.22479	-0.937108	
18.4103	5.0449	1.23962	-0.936341	
18.4203	5.04831	1.25276	-0.936137	
