0	-nan	-nan	-nan	
11.5402	0.0537675	-0.0730078	0.535314	
11.5502	0.0467032	-0.076615	0.529669	
11.5602	0.0408713	-0.0794484	0.525922	
11.5702	0.0343859	-0.07975	0.523415	
11.5802	0.0259329	-0.0797458	0.520655	
11.5902	0.0204811	-0.0786518	0.518182	
11.6002	0.0142833	-0.0770799	0.515269	
11.6102	0.0107859	-0.0740493	0.510353	
11.6202	0.0148289	-0.0661798	0.500938	
11.6302	0.0208062	-0.0560339	0.490849	
11.6402	0.0275781	-0.0447168	0.480493	
11.6502	0.0316766	-0.036542	0.468669	
11.6602	0.028056	-0.0411986	0.452526	
11.6702	0.02687	-0.0478813	0.435762	
11.6802	0.0257899	-0.0502463	0.421545	
11.6902	0.0261192	-0.0496415	0.409749	
11.7002	0.0274442	-0.0474278	0.399185	
11.7102	0.0291426	-0.0445769	0.388673	
11.7202	0.0312589	-0.0413523	0.378173	
11.7302	0.0336828	-0.0378861	0.367734	
11.7402	0.0363197	-0.0342924	0.3574	
11.7502	0.0391175	-0.030644	0.347212	
11.7602	0.041938	-0.0271201	0.337212	
11.7702	0.0447045	-0.0238057	0.327442	
11.7802	0.0473196	-0.0208189	0.317946	
11.7902	0.0496686	-0.0182678	0.308765	
11.8002	0.0516297	-0.0162805	0.299947	
11.8102	0.0530697	-0.0149767	0.291535	
11.8202	0.0539092	-0.0144177	0.283555	
11.8302	0.0540983	-0.0146268	0.276049	
11.8402	0.0536003	-0.0156169	0.269064	
11.8502	0.0522943	-0.0174958	0.262679	
11.8602	0.0501209	-0.0202915	0.256845	
11.8702	0.0470211	-0.0240472	0.251603	
11.8802	0.0429414	-0.0288084	0.24698	
11.8902	0.0378325	-0.0346148	0.242987	
11.9002	0.03158	-0.041485	0.23963	
11.9102	0.0240651	-0.0495373	0.236877	
11.9202	0.0153381	-0.0589575	0.234769	
11.9302	0.00541024	-0.0696864	0.23322	
11.9402	-0.00578439	-0.0817951	0.232126	
11.9502	-0.0182749	-0.0953284	0.231459	
11.9602	-0.0296907	-0.10901	0.231641	
11.9702	-0.0273153	-0.11441	0.23771	
11.9802	-0.0232145	-0.117751	0.243446	
11.9902	-0.0200033	-0.119125	0.24983	
12.0002	-0.0174961	-0.117948	0.256406	
12.0102	-0.0158418	-0.114596	0.262585	
12.0202	-0.015009	-0.109187	0.26847	
12.0302	-0.0148783	-0.101962	0.274102	
12.0402	-0.0152334	-0.092977	0.279548	
12.0502	-0.0113942	-0.0898512	0.284798	
12.0602	-0.00932824	-0.0897451	0.29008	
12.0702	-0.00895985	-0.0918135	0.295498	
12.0802	-0.00626394	-0.0918153	0.300682	
12.0902	-0.00328454	-0.09155	0.306445	
12.1002	-0.000140606	-0.0915546	0.312675	
12.1102	0.00316366	-0.0918153	0.319387	
12.1202	0.00664687	-0.092243	0.326195	
12.1302	0.0103505	-0.0927259	0.33318	
12.1402	0.0144148	-0.0933403	0.340162	
12.1502	0.0189335	-0.0939695	0.34654	
12.1602	0.023842	-0.0945668	0.352395	
12.1702	0.0291982	-0.094944	0.357765	
12.1802	0.0346573	-0.0946995	0.362885	
12.1902	0.0398494	-0.0938842	0.367518	
12.2002	0.0447663	-0.0930425	0.371691	
12.2102	0.0493689	-0.0915867	0.375215	
12.2202	0.054475	-0.08982	0.37847	
12.2302	0.057445	-0.0877671	0.381581	
12.2402	0.0547687	-0.0850168	0.388672	
12.2502	0.0520058	-0.0826433	0.399121	
12.2602	0.0495196	-0.0801258	0.410197	
12.2702	0.047127	-0.0773148	0.421513	
12.2802	0.044902	-0.0747288	0.433272	
12.2902	0.0428041	-0.0715618	0.444959	
12.3002	0.0405982	-0.0682481	0.456556	
12.3102	0.0384267	-0.0649387	0.468075	
12.3202	0.0351263	-0.0617092	0.477125	
12.3302	0.028728	-0.0580957	0.474837	
12.3402	0.0228383	-0.0545497	0.471099	
12.3502	0.0175994	-0.0515302	0.467327	
12.3602	0.0127014	-0.0487045	0.466239	
12.3702	0.00619976	-0.0464678	0.468642	
12.3802	-0.00123512	-0.0440724	0.47401	
12.3902	-0.00939796	-0.0428333	0.48311	
12.4002	-0.0163234	-0.0417714	0.49403	
12.4102	-0.0226943	-0.0394626	0.506681	
12.4202	-0.0274916	-0.0376242	0.521715	
12.4302	-0.0302993	-0.0355712	0.538082	
12.4402	-0.03251	-0.0331664	0.553175	
12.4502	-0.0344498	-0.0309108	0.566714	
12.4602	-0.0360681	-0.0289461	0.57869	
12.4702	-0.0372444	-0.0273117	0.588998	
12.4802	-0.0383857	-0.025624	0.597223	
12.4902	-0.0407262	-0.0227252	0.603372	
12.5002	-0.042898	-0.02006	0.608645	
12.5102	-0.04473	-0.0179152	0.613303	
12.5202	-0.046477	-0.0159139	0.617376	
12.5302	-0.0479801	-0.0141999	0.620853	
12.5402	-0.0494196	-0.0125889	0.623741	
12.5502	-0.0507251	-0.0111164	0.626064	
12.5602	-0.0517433	-0.00998935	0.627791	
12.5702	-0.0524186	-0.00921613	0.628934	
12.5802	-0.0531948	-0.00828006	0.629435	
12.5902	-0.0539839	-0.00727171	0.629344	
12.6002	-0.0541897	-0.00678711	0.628628	
12.6102	-0.0528514	-0.00794489	0.627232	
12.6202	-0.0546066	-0.00640808	0.625221	
12.6302	-0.0560565	-0.00459089	0.62286	
12.6402	-0.057112	-0.00319089	0.619896	
12.6502	-0.0578915	-0.0019855	0.616361	
12.6602	-0.0585671	-0.000864219	0.612324	
12.6702	-0.0591732	9.41515e-05	0.60832	
12.6802	-0.0599901	0.00102928	0.603978	
12.6902	-0.0611354	0.00184603	0.599301	
12.7002	-0.0625739	0.00257561	0.594292	
12.7102	-0.0643823	0.0031954	0.58897	
12.7202	-0.0651711	0.00396934	0.583831	
12.7302	-0.0646924	0.00667164	0.578866	
12.7402	-0.0639226	0.00967157	0.573837	
12.7502	-0.0641426	0.00929042	0.568583	
12.7602	-0.063876	0.00959064	0.56303	
12.7702	-0.0632902	0.0103283	0.557139	
12.7802	-0.0624994	0.0112144	0.550895	
12.7902	-0.061524	0.0124636	0.544327	
12.8002	-0.0602955	0.014206	0.537434	
12.8102	-0.0587767	0.0164944	0.530216	
12.8202	-0.0569423	0.0193749	0.522685	
12.8302	-0.0547514	0.0228744	0.514857	
12.8402	-0.0521917	0.026992	0.506735	
12.8502	-0.0496624	0.0309634	0.498196	
12.8602	-0.0467836	0.0354353	0.489444	
12.8702	-0.0429515	0.039077	0.480083	
12.8802	-0.0371763	0.0394937	0.469469	
12.8902	-0.0301081	0.0367017	0.457541	
12.9002	-0.021545	0.0309723	0.444488	
12.9102	-0.0116889	0.0222916	0.430442	
12.9202	-0.000716253	0.0103073	0.415392	
12.9302	0.000192238	0.00651683	0.406501	
12.9402	0.000523625	0.00620399	0.398009	
12.9502	-0.00677412	0.0115751	0.385583	
12.9602	-0.0187665	0.0235594	0.380384	
12.9702	-0.0264658	0.0345064	0.375213	
12.9802	-0.0305939	0.0444927	0.369924	
12.9902	-0.0310999	0.0531561	0.364215	
13.0002	-0.0278437	0.0603391	0.358204	
13.0102	-0.021036	0.0659991	0.35198	
13.0202	-0.0107498	0.0700231	0.345583	
13.0302	0.00214647	0.0721356	0.338784	
13.0402	0.0179751	0.0723076	0.331735	
13.0502	0.0301491	0.0719284	0.324466	
13.0602	0.0319034	0.0714058	0.318097	
13.0702	0.0304987	0.0699023	0.312318	
13.0802	0.0287308	0.0676036	0.306722	
13.0902	0.0263059	0.0645656	0.301317	
13.1002	0.02283	0.0607414	0.296008	
13.1102	0.0183689	0.0558554	0.29079	
13.1202	0.0127344	0.0500098	0.285662	
13.1302	0.00594878	0.0431462	0.280733	
13.1402	-0.00175976	0.0352708	0.276359	
13.1502	-0.0105977	0.0261474	0.272563	
13.1602	-0.0205483	0.0158345	0.269329	
13.1702	-0.0316553	0.00423795	0.266624	
13.1802	-0.0439961	-0.00873853	0.264412	
13.1902	-0.0576073	-0.0231477	0.262643	
13.2002	-0.0631371	-0.033773	0.263575	
13.2102	-0.0579711	-0.0354065	0.267117	
13.2202	-0.0544203	-0.0346485	0.270596	
13.2302	-0.0521868	-0.0314084	0.274283	
13.2402	-0.0509869	-0.0260036	0.278384	
13.2502	-0.0496488	-0.019799	0.282622	
13.2602	-0.0470236	-0.0181328	0.285957	
13.2702	-0.0463891	-0.018412	0.28979	
13.2802	-0.0451156	-0.0180747	0.29444	
13.2902	-0.0437298	-0.0176384	0.29961	
13.3002	-0.0422547	-0.0174142	0.305103	
13.3102	-0.0407843	-0.0173634	0.310524	
13.3202	-0.0390864	-0.0162006	0.315757	
13.3302	-0.0366816	-0.0159726	0.321039	
13.3402	-0.0341336	-0.0158595	0.326051	
13.3502	-0.0314077	-0.015591	0.330813	
13.3602	-0.0284878	-0.0151838	0.335297	
13.3702	-0.0254135	-0.0146634	0.339433	
13.3802	-0.0221769	-0.0140232	0.343099	
13.3902	-0.0172088	-0.013635	0.34644	
13.4002	-0.0126515	-0.0127269	0.349218	
13.4102	-0.00928152	-0.0122429	0.350712	
13.4202	-0.00934906	-0.0113845	0.354783	
13.4302	-0.0108429	-0.0106483	0.361256	
13.4402	-0.0123846	-0.00958045	0.368203	
13.4502	-0.0142297	-0.00851219	0.375674	
13.4602	-0.0160764	-0.00627233	0.383308	
13.4702	-0.0182311	-0.00358613	0.391277	
13.4802	-0.0203739	-0.000982671	0.399646	
13.4902	-0.0224937	0.00169353	0.408204	
13.5002	-0.0249427	0.00475268	0.417033	
13.5102	-0.0277999	0.00835347	0.426055	
13.5202	-0.0311053	0.0125647	0.435284	
13.5302	-0.0346348	0.0168346	0.444828	
13.5402	-0.037678	0.0201292	0.454895	
13.5502	-0.0399448	0.0219413	0.465938	
13.5602	-0.0420835	0.0235393	0.477026	
13.5702	-0.044002	0.0248839	0.488009	
13.5802	-0.0453847	0.0252954	0.499271	
13.5902	-0.0464495	0.0251905	0.510395	
13.6002	-0.0466243	0.0237525	0.521974	
13.6102	-0.046988	0.0225152	0.532851	
13.6202	-0.0471092	0.0211359	0.543009	
13.6302	-0.0470123	0.0195776	0.552461	
13.6402	-0.0470319	0.0185271	0.561145	
13.6502	-0.0469724	0.0174743	0.569602	
13.6602	-0.0467334	0.0162224	0.577799	
13.6702	-0.0462244	0.0146906	0.585683	
13.6802	-0.0454139	0.0127214	0.593246	
13.6902	-0.0440821	0.0103516	0.600431	
13.7002	-0.0421558	0.00746872	0.607217	
13.7102	-0.0395646	0.00392516	0.613581	
13.7202	-0.0362541	-0.000313294	0.619487	
13.7302	-0.0321788	-0.00528095	0.624921	
13.7402	-0.0272832	-0.0110414	0.629875	
13.7502	-0.0215119	-0.0176532	0.634345	
13.7602	-0.0148135	-0.0251716	0.638331	
13.7702	-0.00713927	-0.0336591	0.641848	
13.7802	0.00155811	-0.0431733	0.644893	
13.7902	0.00278977	-0.046923	0.645998	
13.8002	0.00341118	-0.0464012	0.647084	
13.8102	0.00388408	-0.045401	0.648293	
13.8202	0.00417355	-0.0455661	0.649051	
13.8302	0.00476288	-0.046164	0.64922	
13.8402	0.00588878	-0.0473866	0.648799	
13.8502	0.00554925	-0.0470428	0.647841	
13.8602	0.0052528	-0.0466551	0.64629	
13.8702	0.00501956	-0.0464064	0.644168	
13.8802	0.00475687	-0.0461352	0.641467	
13.8902	0.00445538	-0.0458316	0.638196	
13.9002	0.00410926	-0.0454792	0.634361	
13.9102	0.0037319	-0.0451171	0.630116	
13.9202	0.00330022	-0.0446148	0.625942	
13.9302	0.00327463	-0.0419828	0.62166	
13.9402	0.00151276	-0.0426473	0.616722	
13.9502	-0.000192541	-0.0431279	0.611521	
13.9602	-0.00223017	-0.0432702	0.605951	
13.9702	-0.00459422	-0.0432487	0.600433	
13.9802	-0.00729503	-0.0432429	0.59502	
13.9902	-0.0102995	-0.0432622	0.589746	
14.0002	-0.013572	-0.0433108	0.584664	
14.0102	-0.0172641	-0.0434112	0.580022	
14.0202	-0.0214302	-0.0436347	0.575966	
14.0302	-0.0261253	-0.044125	0.572494	
14.0402	-0.0314666	-0.0452552	0.569453	
14.0502	-0.0370463	-0.0462758	0.567059	
14.0602	-0.0425302	-0.0466037	0.565666	
14.0702	-0.0456648	-0.0457882	0.562199	
14.0802	-0.0453855	-0.0437911	0.554217	
14.0902	-0.0448437	-0.0416987	0.545518	
14.1002	-0.0442004	-0.0396754	0.536692	
14.1102	-0.0434428	-0.0375595	0.527728	
14.1202	-0.0425209	-0.0352207	0.518525	
14.1302	-0.0414511	-0.0326613	0.509102	
14.1402	-0.0401486	-0.0297286	0.49951	
14.1502	-0.0385623	-0.0263862	0.489734	
14.1602	-0.0367733	-0.0227425	0.479777	
14.1702	-0.0341537	-0.0202439	0.469418	
14.1802	-0.0296162	-0.0209266	0.457988	
14.1902	-0.0235573	-0.0247364	0.445395	
14.2002	-0.0238834	-0.0221516	0.438049	
14.2102	-0.0249542	-0.016055	0.431019	
14.2202	-0.0233167	-0.0104005	0.424321	
14.2302	-0.020626	-0.00532956	0.417344	
14.2402	-0.0175775	-0.000881501	0.410125	
14.2502	-0.0143883	0.00306068	0.402781	
14.2602	-0.0091474	0.00866056	0.396413	
14.2702	-0.00280291	0.0156107	0.390005	
14.2802	0.00313698	0.0220025	0.383334	
14.2902	0.00845632	0.0275259	0.376527	
14.3002	0.0131407	0.0321403	0.369795	
14.3102	0.0170623	0.0357744	0.363193	
14.3202	0.0201754	0.0384294	0.35676	
14.3302	0.0223925	0.0400618	0.350535	
14.3402	0.0236462	0.0406519	0.344562	
14.3502	0.0238359	0.0401368	0.338855	
14.3602	0.0229785	0.0385391	0.333471	
14.3702	0.020978	0.0357986	0.328407	
14.3802	0.0177958	0.0318787	0.323703	
14.3902	0.0134906	0.0267768	0.319537	
14.4002	0.0080227	0.0204551	0.315964	
14.4102	0.00652487	0.0165544	0.313725	
14.4202	0.00578315	0.0160366	0.312208	
14.4302	0.00762107	0.0174398	0.311071	
14.4402	0.00922411	0.0191163	0.310009	
14.4502	0.00618012	0.0202459	0.307629	
14.4602	0.00393756	0.0215228	0.302729	
14.4702	0.00486011	0.0221947	0.29898	
14.4802	0.00471822	0.0235166	0.296983	
14.4902	0.00437382	0.0232392	0.295315	
14.5002	0.00473121	0.023663	0.294449	
14.5102	0.00478368	0.0238731	0.293835	
14.5202	0.00463986	0.0238077	0.293552	
14.5302	0.00371225	0.024859	0.295687	
14.5402	0.0034924	0.0261414	0.300911	
14.5502	0.00374143	0.0264043	0.306613	
14.5602	0.00489039	0.0268403	0.31238	
14.5702	0.00651925	0.0271918	0.318387	
14.5802	0.00819719	0.0284207	0.324514	
14.5902	0.00819475	0.0320165	0.330418	
14.6002	0.00543376	0.0381441	0.336158	
14.6102	0.00205944	0.0461343	0.341985	
14.6202	0.00197557	0.0549638	0.348451	
14.6302	0.00525291	0.0645469	0.355242	
14.6402	0.00235059	0.0770976	0.361813	
14.6502	0.00318158	0.0779584	0.369065	
14.6602	0.00580944	0.060166	0.378143	
14.6702	0.00903628	0.0419929	0.387651	
14.6802	0.013276	0.0275938	0.39583	
14.6902	0.0169267	0.0161509	0.403218	
14.7002	0.0200086	0.00728905	0.410593	
14.7102	0.0222935	0.00063349	0.41829	
14.7202	0.0237382	-0.00393629	0.42631	
14.7302	0.024313	-0.00650092	0.434607	
14.7402	0.0240096	-0.0071727	0.443116	
14.7502	0.0227773	-0.00602538	0.451839	
14.7602	0.0205733	-0.0031254	0.460728	
14.7702	0.0173585	0.00146682	0.469792	
14.7802	0.0131291	0.00763983	0.478995	
14.7902	0.00801141	0.0149878	0.488386	
14.8002	0.00272622	0.0224129	0.497918	
14.8102	-0.00310075	0.0304813	0.507488	
14.8202	-0.00951272	0.0391431	0.517125	
14.8302	-0.0163742	0.0481551	0.526832	
14.8402	-0.0236185	0.0573986	0.536567	
14.8502	-0.0311811	0.0667628	0.546304	
14.8602	-0.0389865	0.0761315	0.556002	
14.8702	-0.0469628	0.0854117	0.565631	
14.8802	-0.0550477	0.0945332	0.575146	
14.8902	-0.0632639	0.103545	0.584518	
14.9002	-0.0715477	0.112369	0.593715	
14.9102	-0.0798285	0.12091	0.602702	
14.9202	-0.0880156	0.129094	0.611436	
14.9302	-0.09602	0.136852	0.619875	
14.9402	-0.102497	0.145082	0.628049	
14.9502	-0.105215	0.154874	0.635632	
14.9602	-0.108626	0.163001	0.642598	
14.9702	-0.115002	0.163353	0.651534	
14.9802	-0.116991	0.160668	0.661774	
14.9902	-0.116787	0.157586	0.670995	
15.0002	-0.11518	0.153993	0.678909	
15.0102	-0.113871	0.150343	0.685002	
15.0202	-0.114867	0.144869	0.690565	
15.0302	-0.113676	0.135905	0.697244	
15.0402	-0.103475	0.129065	0.701188	
15.0502	-0.0938951	0.122036	0.703103	
15.0602	-0.0852139	0.11414	0.703909	
15.0702	-0.0763747	0.105208	0.703961	
15.0802	-0.0667633	0.0951415	0.703493	
15.0903	-0.056214	0.0838948	0.7025	
15.1003	-0.0446418	0.0714162	0.700997	
15.1103	-0.0319792	0.0576502	0.699015	
15.1203	-0.0181824	0.0425372	0.696599	
15.1303	-0.00322011	0.0260044	0.693803	
15.1403	0.014756	0.0100996	0.690668	
15.1503	0.0360371	-0.00438326	0.68736	
15.1603	0.0546703	-0.0257875	0.683813	
15.1703	0.0624439	-0.0378414	0.679807	
15.1803	0.0593396	-0.0411893	0.674417	
15.1903	0.0555134	-0.0424539	0.66839	
15.2003	0.0507494	-0.0439265	0.661475	
15.2103	0.0525075	-0.0473317	0.655471	
15.2203	0.0554371	-0.053386	0.649898	
15.2303	0.0593897	-0.0617711	0.64423	
15.2403	0.0644659	-0.0724538	0.63859	
15.2503	0.0688389	-0.0840142	0.632635	
15.2603	0.0597307	-0.085906	0.624911	
15.2703	0.0482469	-0.0839495	0.616921	
15.2803	0.0400981	-0.0816903	0.609739	
15.2903	0.0338376	-0.0782509	0.60377	
15.3003	0.0311351	-0.0719342	0.597975	
15.3103	0.034399	-0.0624954	0.590145	
15.3203	0.0346354	-0.0606689	0.579635	
15.3303	0.0350529	-0.059187	0.56895	
15.3403	0.0356827	-0.0573568	0.5583	
15.3503	0.0365145	-0.0551573	0.547747	
15.3603	0.0375308	-0.0526023	0.537328	
15.3703	0.0387108	-0.0497261	0.52706	
15.3803	0.0401082	-0.0466566	0.516891	
15.3903	0.0418653	-0.0429796	0.506702	
15.4003	0.0441943	-0.0385337	0.496317	
15.4103	0.0467066	-0.0340029	0.485761	
15.4203	0.0491689	-0.0298411	0.475077	
15.4303	0.0520632	-0.0255727	0.464391	
15.4403	0.0551738	-0.0210879	0.453663	
15.4503	0.0589075	-0.015824	0.442814	
15.4603	0.0631417	-0.00994371	0.431923	
15.4703	0.0678965	-0.00365263	0.421016	
15.4803	0.0730426	0.00285472	0.410036	
15.4903	0.0781352	0.00896856	0.399095	
15.5003	0.0807444	0.0160645	0.388397	
15.5103	0.0860479	0.0214435	0.378367	
15.5203	0.0917125	0.026327	0.368049	
15.5303	0.0969843	0.0311391	0.358004	
15.5403	0.101874	0.0356752	0.348297	
15.5503	0.106391	0.0398039	0.338962	
15.5603	0.11042	0.0433051	0.329898	
15.5703	0.113566	0.0456973	0.321222	
15.5803	0.116257	0.047621	0.31331	
15.5903	0.118299	0.0488132	0.305944	
15.6003	0.119625	0.0492415	0.299171	
15.6103	0.120177	0.0488753	0.29302	
15.6203	0.119907	0.0476909	0.287519	
15.6303	0.118726	0.0456053	0.282694	
15.6403	0.116472	0.0424692	0.278586	
15.6503	0.113191	0.0383514	0.275209	
15.6603	0.108836	0.0332025	0.27258	
15.6703	0.103391	0.0270081	0.270677	
15.6803	0.0968044	0.0196862	0.269491	
15.6903	0.0890484	0.0111694	0.268902	
15.7003	0.0800947	0.00136832	0.268799	
15.7103	0.069924	-0.00980829	0.269099	
15.7203	0.0585266	-0.0224297	0.269743	
15.7303	0.0458854	-0.0365604	0.270697	
15.7403	0.0320038	-0.0522489	0.271941	
15.7503	0.0197388	-0.0676838	0.274664	
15.7603	0.0213008	-0.0729245	0.280455	
15.7703	0.0235947	-0.0731652	0.286923	
15.7803	0.025123	-0.0703888	0.293666	
15.7903	0.026004	-0.0646328	0.300639	
15.8003	0.0262743	-0.0558746	0.307865	
15.8103	0.0255826	-0.0443196	0.315275	
15.8203	0.0211214	-0.0395747	0.321269	
15.8303	0.0215338	-0.031785	0.328249	
15.8403	0.0289057	-0.0415418	0.338029	
15.8503	0.0350583	-0.0502994	0.346818	
15.8603	0.0388016	-0.0566688	0.355482	
15.8703	0.0414327	-0.0608392	0.364253	
15.8803	0.0430206	-0.0626043	0.372999	
15.8903	0.0435832	-0.0618872	0.381595	
15.9003	0.043115	-0.058784	0.390083	
15.9103	0.0416122	-0.0535949	0.398768	
15.9203	0.0409803	-0.0508473	0.407927	
15.9303	0.0409567	-0.0509881	0.417843	
15.9403	0.0407377	-0.0510033	0.428352	
15.9503	0.0402652	-0.0507855	0.439436	
15.9603	0.0395077	-0.0503246	0.450885	
15.9703	0.0390484	-0.0495698	0.462655	
15.9803	0.0375944	-0.0485382	0.474768	
15.9903	0.0360216	-0.0473601	0.487225	
16.0003	0.0342886	-0.0460821	0.499996	
16.0103	0.0323716	-0.0444245	0.51286	
16.0203	0.0301952	-0.0423232	0.525646	
16.0303	0.0277738	-0.040002	0.538363	
16.0403	0.0248945	-0.0379365	0.551344	
16.0503	0.0213376	-0.0379832	0.565573	
16.0603	0.0189831	-0.0357286	0.579364	
16.0703	0.0157928	-0.0324123	0.592724	
16.0803	0.011965	-0.0283809	0.605696	
16.0903	0.00788894	-0.0234775	0.617927	
16.1003	0.00343517	-0.0175265	0.628941	
16.1103	-0.00147686	-0.010867	0.638846	
16.1203	-0.00661514	-0.00402245	0.648205	
16.1303	-0.0117762	0.00260774	0.657405	
16.1403	-0.0168766	0.00892667	0.666415	
16.1503	-0.0218381	0.0148497	0.67519	
16.1603	-0.026664	0.0204164	0.683702	
16.1703	-0.0312739	0.0255475	0.691931	
16.1803	-0.0355756	0.0301593	0.699837	
16.1903	-0.0385328	0.0331166	0.707972	
16.2003	-0.0400784	0.0340816	0.716144	
16.2103	-0.0412991	0.0349146	0.723117	
16.2203	-0.0419586	0.0352102	0.72933	
16.2303	-0.0420514	0.0346499	0.73503	
16.2403	-0.0413816	0.0332179	0.740194	
16.2503	-0.0397988	0.030873	0.744822	
16.2603	-0.037138	0.0276191	0.748845	
16.2703	-0.0334977	0.0233366	0.752317	
16.2803	-0.0288025	0.0179778	0.755232	
16.2903	-0.0229665	0.0114843	0.757596	
16.3003	-0.015951	0.00381813	0.759414	
16.3103	-0.00770627	-0.0050922	0.760723	
16.3203	0.0017928	-0.0152891	0.761532	
16.3303	0.012583	-0.0268102	0.76187	
16.3403	0.0246756	-0.0397082	0.761766	
16.3503	0.0381035	-0.0540565	0.76127	
16.3603	0.0437422	-0.064351	0.759879	
16.3703	0.0389706	-0.0657029	0.75601	
16.3803	0.036062	-0.0649152	0.751542	
16.3903	0.0368379	-0.0631451	0.746887	
16.4003	0.0414828	-0.0605489	0.741968	
16.4103	0.0441272	-0.0635919	0.737941	
16.4203	0.0488361	-0.0691954	0.733937	
16.4303	0.0552195	-0.0768822	0.729687	
16.4403	0.0629368	-0.086687	0.725215	
16.4503	0.0719506	-0.09868	0.720595	
16.4603	0.0822429	-0.11293	0.715917	
16.4703	0.0798505	-0.117814	0.711155	
16.4803	0.0760407	-0.11833	0.706141	
16.4903	0.0731266	-0.116355	0.70095	
16.5003	0.0707794	-0.111844	0.695846	
16.5103	0.0669234	-0.11165	0.689773	
16.5203	0.0601825	-0.112388	0.683143	
16.5303	0.0492512	-0.115278	0.675991	
16.5403	0.0394378	-0.117417	0.670226	
16.5503	0.0291573	-0.116256	0.665082	
16.5603	0.0272829	-0.11049	0.662351	
16.5703	0.0019513	-0.101775	0.65703	
16.5803	0.00184463	-0.0895653	0.65608	
16.5903	-0.00107283	-0.0712509	0.652994	
16.6003	-0.00384802	-0.0536871	0.649733	
16.6103	-0.0038395	-0.0391252	0.645466	
16.6203	-0.00194884	-0.027947	0.639576	
16.6303	-0.000546433	-0.0226334	0.631371	
16.6403	0.00250458	-0.0208555	0.621743	
16.6503	0.0046528	-0.0155399	0.612382	
16.6603	0.00836214	-0.00808926	0.602492	
16.6703	0.0132897	0.000614646	0.592517	
16.6803	0.0184433	0.0089335	0.582346	
16.6903	0.0239088	0.0173693	0.572193	
16.7003	0.0298977	0.026132	0.561979	
16.7103	0.0336241	0.0364022	0.549365	
16.7203	0.0256489	0.0528906	0.53462	
16.7303	0.0203084	0.0680985	0.523776	
16.7403	0.0182761	0.0816151	0.512698	
16.7503	0.0195922	0.0932637	0.501447	
16.7603	0.023234	0.103363	0.490028	
16.7703	0.0302602	0.111186	0.478445	
16.7803	0.0415178	0.116179	0.466912	
16.7903	0.0553618	0.118978	0.455453	
16.8003	0.0630418	0.124849	0.448785	
16.8103	0.0687014	0.130574	0.440128	
16.8203	0.0739539	0.13547	0.431847	
16.8303	0.0786045	0.139525	0.423996	
16.8403	0.0774139	0.138158	0.413644	
16.8503	0.0752312	0.135148	0.403801	
16.8603	0.0742002	0.13276	0.396864	
16.8703	0.0729818	0.130346	0.391629	
16.8803	0.0708975	0.127075	0.387016	
16.8903	0.0678827	0.122922	0.383058	
16.9003	0.0639194	0.117866	0.379768	
16.9103	0.0589489	0.111866	0.377153	
16.9203	0.0529214	0.10486	0.37521	
16.9303	0.0457943	0.0968101	0.373932	
16.9403	0.0375506	0.0876738	0.373296	
16.9503	0.0281838	0.0773207	0.373266	
16.9603	0.0175624	0.0656636	0.373837	
16.9703	0.00565957	0.0526667	0.374989	
16.9803	-0.0075634	0.0382667	0.376688	
16.9903	-0.0221225	0.0223707	0.378863	
17.0003	-0.0380154	0.00490832	0.381448	
17.0103	-0.0520287	-0.0118744	0.384392	
17.0203	-0.0494425	-0.0160203	0.388947	
17.0303	-0.0461825	-0.0157458	0.393561	
17.0403	-0.0442571	-0.0133213	0.398157	
17.0503	-0.0432366	-0.0087086	0.403002	
17.0603	-0.0427986	-0.00198153	0.408272	
17.0703	-0.0405784	-0.000509866	0.414567	
17.0803	-0.0386504	0.000853456	0.42039	
17.0903	-0.0366851	0.00323251	0.42564	
17.1003	-0.0336012	0.00252203	0.431588	
17.1103	-0.0305174	0.00238359	0.436964	
17.1203	-0.0288796	0.000511313	0.442824	
17.1303	-0.0292292	-0.00405119	0.449617	
17.1403	-0.0251464	-0.00506565	0.454548	
17.1503	-0.0188641	-0.00134356	0.457056	
17.1603	-0.0134552	0.00126401	0.458896	
17.1703	-0.00864853	0.00303124	0.459755	
17.1803	-0.00612044	0.00215055	0.46056	
17.1903	-0.00583391	-0.00214481	0.461803	
17.2003	-0.00852496	-0.00904098	0.463359	
17.2103	-0.0137027	-0.0194951	0.465138	
17.2203	-0.0217951	-0.0329789	0.466962	
17.2303	-0.0259972	-0.0421698	0.462404	
17.2403	-0.0218769	-0.0407548	0.453982	
17.2503	-0.0187538	-0.0355289	0.445937	
17.2603	-0.0164827	-0.0294496	0.437696	
17.2703	-0.0217267	-0.0184167	0.434255	
17.2803	-0.0302043	-0.0107126	0.439601	
17.2903	-0.0352802	-0.00840091	0.451844	
17.3003	-0.0359297	-0.00349488	0.466385	
17.3103	-0.0272759	0.0131231	0.478217	
17.3203	-0.0249432	0.0295472	0.490191	
17.3303	-0.0264156	0.0446353	0.50236	
17.3403	-0.0273781	0.0545926	0.517058	
17.3503	-0.0282586	0.0589393	0.533795	
17.3603	-0.0309716	0.0601451	0.551553	
17.3703	-0.0349393	0.0580942	0.569953	
17.3803	-0.0386722	0.0521071	0.589516	
17.3903	-0.0386149	0.0488944	0.606946	
17.4003	-0.0385453	0.0471041	0.623762	
17.4103	-0.0386526	0.0459855	0.639254	
